"CODCIA","CODAGCAUSA","CAUSA","OFICIOCAUSA","FECHA_CREACION","CODPFCAUSA","ACTIVO","ESWEBCLI"
1,177,"Rotura acuario","No existen profesionales",27/12/23,88,"0","N"
1,177,"Rotura acuario","Bricolaje",27/12/23,90,"0","N"
1,177,"Rotura acuario","Brico-electrónica",27/12/23,91,"0","N"
1,177,"Rotura acuario","Aparatos industriales",27/12/23,93,"0","N"
1,178,"Rotura metacrilato","Multiservicio",27/12/23,0,"0","N"
1,178,"Rotura metacrilato","Tejados",27/12/23,44,"0","N"
1,178,"Rotura metacrilato","Antenista",27/12/23,48,"0","N"
1,178,"Rotura metacrilato","Cerrajeria",27/12/23,52,"0","N"
1,178,"Rotura metacrilato","Cristaleria",27/12/23,53,"1","S"
1,178,"Rotura metacrilato","Electricidad",27/12/23,55,"0","N"
1,178,"Rotura metacrilato","Mármol",27/12/23,57,"0","N"
1,14,"Otros Riesgos Accidentales","Electricidad",27/12/23,55,"0","N"
1,14,"Otros Riesgos Accidentales","Cristaleria",27/12/23,53,"0","N"
1,14,"Otros Riesgos Accidentales","Cerrajeria",27/12/23,52,"0","N"
1,14,"Otros Riesgos Accidentales","Brico-electrónica",27/12/23,91,"0","N"
1,14,"Otros Riesgos Accidentales","Electricidad T.V.",27/12/23,78,"0","N"
1,14,"Otros Riesgos Accidentales","No existen profesionales",27/12/23,88,"0","N"
1,15,"Corrimiento de terreno","Cristaleria",27/12/23,53,"0","N"
1,15,"Corrimiento de terreno","Cerrajeria",27/12/23,52,"0","N"
1,15,"Corrimiento de terreno","Brico-electrónica",27/12/23,91,"0","N"
1,15,"Corrimiento de terreno","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,16,"Actos de Vandalismo","Multiservicio",27/12/23,0,"0","S"
1,17,"Caída de Árboles-Antenas-Farolas","Electricidad",27/12/23,55,"0","N"
1,17,"Caída de Árboles-Antenas-Farolas","Cristaleria",27/12/23,53,"0","N"
1,17,"Caída de Árboles-Antenas-Farolas","Cerrajeria",27/12/23,52,"0","N"
1,17,"Caída de Árboles-Antenas-Farolas","Electricidad Ordenadores",27/12/23,79,"0","N"
1,17,"Caída de Árboles-Antenas-Farolas","Brico-electrónica",27/12/23,91,"0","N"
1,17,"Caída de Árboles-Antenas-Farolas","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,18,"Avería sin daños (daños agua)","Tejados",27/12/23,44,"0","N"
1,1,"Daños Agua","Bricolaje",27/12/23,90,"0","N"
1,1,"Daños Agua","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,1,"Daños Agua","Loza Sanitaria",27/12/23,80,"0","N"
1,2,"Lluvia","Multiservicio",27/12/23,0,"0","S"
1,2,"Lluvia","Tejados",27/12/23,44,"1","N"
1,2,"Lluvia","Electricidad",27/12/23,55,"0","N"
1,2,"Lluvia","Cristaleria",27/12/23,53,"0","N"
1,2,"Lluvia","Cerrajeria",27/12/23,52,"0","N"
1,2,"Lluvia","Electricidad Ordenadores",27/12/23,79,"0","N"
1,2,"Lluvia","Brico-electrónica",27/12/23,91,"0","N"
1,2,"Lluvia","Electricidad T.V.",27/12/23,78,"0","N"
1,2,"Lluvia","Loza Sanitaria",27/12/23,80,"0","N"
1,4,"Inundación-Desbordamiento","Brico-electrónica",27/12/23,91,"0","N"
1,4,"Inundación-Desbordamiento","Electricidad T.V.",27/12/23,78,"0","N"
1,4,"Inundación-Desbordamiento","No existen profesionales",27/12/23,88,"0","N"
1,4,"Inundación-Desbordamiento","Bricolaje",27/12/23,90,"0","N"
1,4,"Inundación-Desbordamiento","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,4,"Inundación-Desbordamiento","Loza Sanitaria",27/12/23,80,"0","N"
1,5,"Fuga en instalación contraincendios","Multiservicio",27/12/23,0,"0","S"
1,5,"Fuga en instalación contraincendios","Tejados",27/12/23,44,"0","N"
1,5,"Fuga en instalación contraincendios","Antenista",27/12/23,48,"0","N"
1,5,"Fuga en instalación contraincendios","Electricidad",27/12/23,55,"0","N"
1,5,"Fuga en instalación contraincendios","Brico-electrónica",27/12/23,91,"0","N"
1,5,"Fuga en instalación contraincendios","No existen profesionales",27/12/23,88,"0","N"
1,5,"Fuga en instalación contraincendios","Bricolaje",27/12/23,90,"0","N"
1,5,"Fuga en instalación contraincendios","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,5,"Fuga en instalación contraincendios","Loza Sanitaria",27/12/23,80,"0","N"
1,6,"Lluvia","Multiservicio",27/12/23,0,"0","S"
1,6,"Lluvia","Tejados",27/12/23,44,"1","N"
1,6,"Lluvia","Antenista",27/12/23,48,"1","N"
1,6,"Lluvia","Electricidad",27/12/23,55,"0","N"
1,6,"Lluvia","Cristaleria",27/12/23,53,"0","N"
1,6,"Lluvia","Loza Sanitaria",27/12/23,80,"0","N"
1,7,"Caida de Rayo","Reparacion  electrodomesticos",27/12/23,82,"1","N"
1,7,"Caida de Rayo","Loza Sanitaria",27/12/23,80,"0","N"
1,8,"Pedrisco-Nieve","Multiservicio",27/12/23,0,"0","S"
1,8,"Pedrisco-Nieve","Tejados",27/12/23,44,"1","N"
1,8,"Pedrisco-Nieve","Antenista",27/12/23,48,"1","N"
1,8,"Pedrisco-Nieve","Electricidad",27/12/23,55,"0","N"
1,19,"Averia de Maquinaria o Equipos Electronicos","Electricidad",27/12/23,55,"0","N"
1,147,"Atraco en comercio","Poceria",27/12/23,62,"0","N"
1,24,"Atraco en vía pública","Poceria",27/12/23,62,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Poceria",27/12/23,62,"0","N"
1,130,"Restablecimiento de luz","Loza Sanitaria",27/12/23,80,"0","N"
1,131,"Restablecimiento de agua","Multiservicio",27/12/23,0,"0","N"
1,131,"Restablecimiento de agua","Electricidad",27/12/23,55,"0","N"
1,131,"Restablecimiento de agua","Urgencia Cerrajería",27/12/23,111,"0","N"
1,132,"Apertura de puerta","Electricidad",27/12/23,55,"0","N"
1,132,"Apertura de puerta","Urgencia Cerrajería",27/12/23,111,"0","N"
1,135,"Caida de Rayo","Urgencia Electricidad",27/12/23,109,"0","N"
1,136,"Choque o Impacto de Vehículos","Electricidad T.V.",27/12/23,78,"0","N"
1,136,"Choque o Impacto de Vehículos","No existen profesionales",27/12/23,88,"0","N"
1,136,"Choque o Impacto de Vehículos","Loza Sanitaria",27/12/23,80,"0","N"
1,138,"Infidelidad de Empleados","Electricidad",27/12/23,55,"0","N"
1,138,"Infidelidad de Empleados","Electricidad Ordenadores",27/12/23,79,"0","N"
1,138,"Infidelidad de Empleados","Brico-electrónica",27/12/23,91,"0","N"
1,138,"Infidelidad de Empleados","Urgencia Cristalería",27/12/23,110,"0","N"
1,139,"Inundación-Desbordamiento","Cristales vitroceramica",27/12/23,83,"0","N"
1,139,"Inundación-Desbordamiento","Multiservicio",27/12/23,0,"0","N"
1,140,"Lluvia","Cristaleria",27/12/23,53,"0","N"
1,140,"Lluvia","Cerrajeria",27/12/23,52,"0","N"
1,140,"Lluvia","Urgencia Fontanería",27/12/23,108,"0","N"
1,141,"Pedrisco-Nieve","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,141,"Pedrisco-Nieve","Mármol",27/12/23,57,"0","N"
1,142,"Uso fraudulento de tarjetas","No existen profesionales",27/12/23,88,"0","N"
1,142,"Uso fraudulento de tarjetas","Mármol",27/12/23,57,"0","N"
1,145,"Acciones Tumultuarias","Antenista",27/12/23,48,"0","N"
1,146,"Actos de Vandalismo","Loza Sanitaria",27/12/23,80,"0","N"
1,146,"Actos de Vandalismo","Urgencia Cristalería",27/12/23,110,"0","N"
1,147,"Atraco en comercio","Aparatos industriales",27/12/23,93,"0","N"
1,147,"Atraco en comercio","Cristales vitroceramica",27/12/23,83,"0","N"
1,147,"Atraco en comercio","Antenista",27/12/23,48,"0","N"
1,147,"Atraco en comercio","Brico-electrónica",27/12/23,91,"0","N"
1,147,"Atraco en comercio","Bricolaje",27/12/23,90,"0","N"
1,150,"Bricopartner","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,150,"Bricopartner","Loza Sanitaria",27/12/23,80,"0","N"
1,152,"Coparticipación Comunidad","Cristaleria",27/12/23,53,"0","N"
1,153,"Corrimiento de terreno","Antenista",27/12/23,48,"0","N"
1,153,"Corrimiento de terreno","Electricidad",27/12/23,55,"0","N"
1,153,"Corrimiento de terreno","Cerrajeria",27/12/23,52,"0","N"
1,153,"Corrimiento de terreno","Brico-electrónica",27/12/23,91,"0","N"
1,153,"Corrimiento de terreno","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,155,"Daños Agua","Aparatos industriales",27/12/23,93,"0","N"
1,155,"Daños Agua","Cristales vitroceramica",27/12/23,83,"0","N"
1,155,"Daños Agua","Urgencia Cristalería",27/12/23,110,"0","N"
1,155,"Daños Agua","Urgencia Electricidad",27/12/23,109,"0","N"
1,157,"Daños Mercancia Transportada","Brico-electrónica",27/12/23,91,"0","N"
1,157,"Daños Mercancia Transportada","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,158,"Derrame Mercancias Líquidas","Cerrajeria",27/12/23,52,"0","N"
1,158,"Derrame Mercancias Líquidas","Brico-electrónica",27/12/23,91,"0","N"
1,158,"Derrame Mercancias Líquidas","No existen profesionales",27/12/23,88,"0","N"
1,160,"Envío profesionales","Brico-electrónica",27/12/23,91,"0","N"
1,162,"Explosion","Multiservicio",27/12/23,0,"0","N"
1,162,"Explosion","Cristaleria",27/12/23,53,"0","N"
1,162,"Explosion","Urgencia Fontanería",27/12/23,108,"0","N"
1,163,"Humo","No existen profesionales",27/12/23,88,"0","N"
1,163,"Humo","Mármol",27/12/23,57,"0","N"
1,163,"Humo","Urgencia Fontanería",27/12/23,108,"0","N"
1,130,"Restablecimiento de luz","Urgencia Electricidad",27/12/23,109,"0","N"
1,130,"Restablecimiento de luz","Urgencia Fontanería",27/12/23,108,"0","N"
1,131,"Restablecimiento de agua","Electricidad Ordenadores",27/12/23,79,"0","N"
1,131,"Restablecimiento de agua","No existen profesionales",27/12/23,88,"0","N"
1,132,"Apertura de puerta","Mármol",27/12/23,57,"0","N"
1,132,"Apertura de puerta","Cristaleria",27/12/23,53,"0","N"
1,132,"Apertura de puerta","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,135,"Caida de Rayo","Aparatos industriales",27/12/23,93,"0","N"
1,135,"Caida de Rayo","Cristales vitroceramica",27/12/23,83,"0","N"
1,135,"Caida de Rayo","Electricidad Ordenadores",27/12/23,79,"1","N"
1,135,"Caida de Rayo","No existen profesionales",27/12/23,88,"0","N"
1,135,"Caida de Rayo","Bricolaje",27/12/23,90,"0","N"
1,135,"Caida de Rayo","Urgencia Fontanería",27/12/23,108,"0","N"
1,136,"Choque o Impacto de Vehículos","Cerrajeria",27/12/23,52,"0","N"
1,138,"Infidelidad de Empleados","Cristaleria",27/12/23,53,"0","N"
1,138,"Infidelidad de Empleados","No existen profesionales",27/12/23,88,"0","N"
1,138,"Infidelidad de Empleados","Bricolaje",27/12/23,90,"0","N"
1,138,"Infidelidad de Empleados","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,140,"Lluvia","Brico-electrónica",27/12/23,91,"0","N"
1,140,"Lluvia","Urgencia Cristalería",27/12/23,110,"0","N"
1,141,"Pedrisco-Nieve","Antenista",27/12/23,48,"1","N"
1,141,"Pedrisco-Nieve","Electricidad",27/12/23,55,"0","N"
1,141,"Pedrisco-Nieve","Electricidad Ordenadores",27/12/23,79,"0","N"
1,141,"Pedrisco-Nieve","Urgencia Cristalería",27/12/23,110,"0","N"
1,142,"Uso fraudulento de tarjetas","Cristaleria",27/12/23,53,"0","N"
1,145,"Acciones Tumultuarias","Cristales vitroceramica",27/12/23,83,"0","N"
1,145,"Acciones Tumultuarias","Loza Sanitaria",27/12/23,80,"0","N"
1,146,"Actos de Vandalismo","Mármol",27/12/23,57,"0","N"
1,147,"Atraco en comercio","Mármol",27/12/23,57,"0","N"
1,147,"Atraco en comercio","Electricidad",27/12/23,55,"0","N"
1,147,"Atraco en comercio","Electricidad Ordenadores",27/12/23,79,"0","N"
1,150,"Bricopartner","Brico-electrónica",27/12/23,91,"1","N"
1,152,"Coparticipación Comunidad","Cerrajeria",27/12/23,52,"0","N"
1,152,"Coparticipación Comunidad","Urgencia Electricidad",27/12/23,109,"0","N"
1,153,"Corrimiento de terreno","Multiservicio",27/12/23,0,"0","N"
1,153,"Corrimiento de terreno","Bricolaje",27/12/23,90,"0","N"
1,155,"Daños Agua","Cristaleria",27/12/23,53,"0","N"
1,155,"Daños Agua","Electricidad Ordenadores",27/12/23,79,"0","N"
1,157,"Daños Mercancia Transportada","Cristales vitroceramica",27/12/23,83,"0","N"
1,157,"Daños Mercancia Transportada","Multiservicio",27/12/23,0,"0","N"
1,157,"Daños Mercancia Transportada","Electricidad Ordenadores",27/12/23,79,"0","N"
1,157,"Daños Mercancia Transportada","Loza Sanitaria",27/12/23,80,"0","N"
1,157,"Daños Mercancia Transportada","Urgencia Cerrajería",27/12/23,111,"0","N"
1,158,"Derrame Mercancias Líquidas","Multiservicio",27/12/23,0,"0","N"
1,158,"Derrame Mercancias Líquidas","Cristaleria",27/12/23,53,"0","N"
1,158,"Derrame Mercancias Líquidas","Electricidad Ordenadores",27/12/23,79,"0","N"
1,156,"Daños Eléctricos","Aire Acondicionado",27/12/23,46,"1","N"
1,156,"Daños Eléctricos","Calderas",27/12/23,96,"1","N"
1,170,"Otros servicios","Aire Acondicionado",27/12/23,46,"0","N"
1,170,"Otros servicios","Albañilería",27/12/23,42,"0","N"
1,170,"Otros servicios","Calderas",27/12/23,96,"0","N"
1,170,"Otros servicios","Carpintería de Madera",27/12/23,51,"0","N"
1,170,"Otros servicios","Carpintería Metálica",27/12/23,50,"0","N"
1,170,"Otros servicios","Limpieza",27/12/23,66,"0","N"
1,170,"Otros servicios","Parquet",27/12/23,60,"0","N"
1,170,"Otros servicios","Persianas",27/12/23,61,"0","N"
1,170,"Otros servicios","Pintura",27/12/23,43,"0","N"
1,170,"Otros servicios","Retirada de Arboles",27/12/23,95,"0","N"
1,170,"Otros servicios","Rotulos luminosos",27/12/23,87,"0","N"
1,172,"RC Empleados domésticos","Aire Acondicionado",27/12/23,46,"0","N"
1,172,"RC Empleados domésticos","Albañilería",27/12/23,42,"0","N"
1,172,"RC Empleados domésticos","Calderas",27/12/23,96,"0","N"
1,172,"RC Empleados domésticos","Carpintería de Madera",27/12/23,51,"0","N"
1,172,"RC Empleados domésticos","Carpintería Metálica",27/12/23,50,"0","N"
1,172,"RC Empleados domésticos","Limpieza",27/12/23,66,"0","N"
1,172,"RC Empleados domésticos","Parquet",27/12/23,60,"0","N"
1,172,"RC Empleados domésticos","Persianas",27/12/23,61,"0","N"
1,172,"RC Empleados domésticos","Pintura",27/12/23,43,"0","N"
1,172,"RC Empleados domésticos","Retirada de Arboles",27/12/23,95,"0","N"
1,172,"RC Empleados domésticos","Rotulos luminosos",27/12/23,87,"0","N"
1,173,"Reclamación de daños","Aire Acondicionado",27/12/23,46,"0","N"
1,173,"Reclamación de daños","Albañilería",27/12/23,42,"0","N"
1,173,"Reclamación de daños","Calderas",27/12/23,96,"0","N"
1,173,"Reclamación de daños","Carpintería de Madera",27/12/23,51,"0","N"
1,173,"Reclamación de daños","Carpintería Metálica",27/12/23,50,"0","N"
1,173,"Reclamación de daños","Limpieza",27/12/23,66,"0","N"
1,173,"Reclamación de daños","Parquet",27/12/23,60,"0","N"
1,173,"Reclamación de daños","Persianas",27/12/23,61,"0","N"
1,173,"Reclamación de daños","Pintura",27/12/23,43,"0","N"
1,173,"Reclamación de daños","Retirada de Arboles",27/12/23,95,"0","N"
1,173,"Reclamación de daños","Rotulos luminosos",27/12/23,87,"0","N"
1,174,"Responsabilidad Civil","Aire Acondicionado",27/12/23,46,"0","N"
1,174,"Responsabilidad Civil","Albañilería",27/12/23,42,"0","N"
1,174,"Responsabilidad Civil","Calderas",27/12/23,96,"0","N"
1,174,"Responsabilidad Civil","Carpintería de Madera",27/12/23,51,"0","N"
1,174,"Responsabilidad Civil","Carpintería Metálica",27/12/23,50,"0","N"
1,174,"Responsabilidad Civil","Limpieza",27/12/23,66,"0","N"
1,174,"Responsabilidad Civil","Parquet",27/12/23,60,"0","N"
1,174,"Responsabilidad Civil","Persianas",27/12/23,61,"0","N"
1,174,"Responsabilidad Civil","Pintura",27/12/23,43,"0","N"
1,174,"Responsabilidad Civil","Retirada de Arboles",27/12/23,95,"0","N"
1,174,"Responsabilidad Civil","Rotulos luminosos",27/12/23,87,"0","N"
1,175,"Robo","Aire Acondicionado",27/12/23,46,"0","N"
1,175,"Robo","Albañilería",27/12/23,42,"0","N"
1,175,"Robo","Calderas",27/12/23,96,"0","N"
1,175,"Robo","Carpintería de Madera",27/12/23,51,"1","N"
1,175,"Robo","Carpintería Metálica",27/12/23,50,"1","N"
1,175,"Robo","Limpieza",27/12/23,66,"0","N"
1,175,"Robo","Parquet",27/12/23,60,"0","N"
1,175,"Robo","Persianas",27/12/23,61,"0","N"
1,175,"Robo","Pintura",27/12/23,43,"0","N"
1,175,"Robo","Retirada de Arboles",27/12/23,95,"0","N"
1,175,"Robo","Rotulos luminosos",27/12/23,87,"0","N"
1,176,"Rotura de Rotulos o Letreros","Aire Acondicionado",27/12/23,46,"0","N"
1,176,"Rotura de Rotulos o Letreros","Albañilería",27/12/23,42,"0","N"
1,176,"Rotura de Rotulos o Letreros","Calderas",27/12/23,96,"0","N"
1,176,"Rotura de Rotulos o Letreros","Carpintería de Madera",27/12/23,51,"0","N"
1,176,"Rotura de Rotulos o Letreros","Carpintería Metálica",27/12/23,50,"0","N"
1,176,"Rotura de Rotulos o Letreros","Limpieza",27/12/23,66,"0","N"
1,176,"Rotura de Rotulos o Letreros","Parquet",27/12/23,60,"0","N"
1,176,"Rotura de Rotulos o Letreros","Persianas",27/12/23,61,"0","N"
1,176,"Rotura de Rotulos o Letreros","Pintura",27/12/23,43,"0","N"
1,176,"Rotura de Rotulos o Letreros","Retirada de Arboles",27/12/23,95,"0","N"
1,176,"Rotura de Rotulos o Letreros","Rotulos luminosos",27/12/23,87,"1","N"
1,177,"Rotura acuario","Aire Acondicionado",27/12/23,46,"0","N"
1,177,"Rotura acuario","Albañilería",27/12/23,42,"0","N"
1,177,"Rotura acuario","Calderas",27/12/23,96,"0","N"
1,177,"Rotura acuario","Carpintería de Madera",27/12/23,51,"0","N"
1,177,"Rotura acuario","Carpintería Metálica",27/12/23,50,"0","N"
1,177,"Rotura acuario","Limpieza",27/12/23,66,"0","N"
1,177,"Rotura acuario","Parquet",27/12/23,60,"0","N"
1,177,"Rotura acuario","Persianas",27/12/23,61,"0","N"
1,177,"Rotura acuario","Pintura",27/12/23,43,"0","N"
1,177,"Rotura acuario","Retirada de Arboles",27/12/23,95,"0","N"
1,177,"Rotura acuario","Rotulos luminosos",27/12/23,87,"0","N"
1,178,"Rotura metacrilato","Aire Acondicionado",27/12/23,46,"0","N"
1,178,"Rotura metacrilato","Albañilería",27/12/23,42,"0","N"
1,178,"Rotura metacrilato","Calderas",27/12/23,96,"0","N"
1,178,"Rotura metacrilato","Carpintería de Madera",27/12/23,51,"0","N"
1,178,"Rotura metacrilato","Carpintería Metálica",27/12/23,50,"0","N"
1,178,"Rotura metacrilato","Limpieza",27/12/23,66,"0","N"
1,178,"Rotura metacrilato","Parquet",27/12/23,60,"0","N"
1,178,"Rotura metacrilato","Persianas",27/12/23,61,"0","N"
1,178,"Rotura metacrilato","Pintura",27/12/23,43,"0","N"
1,178,"Rotura metacrilato","Retirada de Arboles",27/12/23,95,"0","N"
1,178,"Rotura metacrilato","Rotulos luminosos",27/12/23,87,"0","N"
1,179,"Rotura de Placas Solares","Aire Acondicionado",27/12/23,46,"0","N"
1,179,"Rotura de Placas Solares","Albañilería",27/12/23,42,"0","N"
1,179,"Rotura de Placas Solares","Calderas",27/12/23,96,"0","N"
1,179,"Rotura de Placas Solares","Carpintería de Madera",27/12/23,51,"0","N"
1,179,"Rotura de Placas Solares","Carpintería Metálica",27/12/23,50,"0","N"
1,179,"Rotura de Placas Solares","Limpieza",27/12/23,66,"0","N"
1,179,"Rotura de Placas Solares","Parquet",27/12/23,60,"0","N"
1,179,"Rotura de Placas Solares","Persianas",27/12/23,61,"0","N"
1,179,"Rotura de Placas Solares","Pintura",27/12/23,43,"0","N"
1,179,"Rotura de Placas Solares","Retirada de Arboles",27/12/23,95,"0","N"
1,179,"Rotura de Placas Solares","Rotulos luminosos",27/12/23,87,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Aire Acondicionado",27/12/23,46,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Albañilería",27/12/23,42,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Calderas",27/12/23,96,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Carpintería de Madera",27/12/23,51,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Carpintería Metálica",27/12/23,50,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Limpieza",27/12/23,66,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Parquet",27/12/23,60,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Persianas",27/12/23,61,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Pintura",27/12/23,43,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Retirada de Arboles",27/12/23,95,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Rotulos luminosos",27/12/23,87,"0","N"
1,181,"Ruina Total","Aire Acondicionado",27/12/23,46,"0","N"
1,181,"Ruina Total","Albañilería",27/12/23,42,"0","N"
1,181,"Ruina Total","Calderas",27/12/23,96,"0","N"
1,181,"Ruina Total","Carpintería de Madera",27/12/23,51,"0","N"
1,181,"Ruina Total","Carpintería Metálica",27/12/23,50,"0","N"
1,181,"Ruina Total","Limpieza",27/12/23,66,"0","N"
1,181,"Ruina Total","Parquet",27/12/23,60,"0","N"
1,181,"Ruina Total","Persianas",27/12/23,61,"0","N"
1,181,"Ruina Total","Pintura",27/12/23,43,"0","N"
1,181,"Ruina Total","Retirada de Arboles",27/12/23,95,"0","N"
1,181,"Ruina Total","Rotulos luminosos",27/12/23,87,"0","N"
1,183,"Inhabilitabilidad por decisión de la autoridad","Aire Acondicionado",27/12/23,46,"0","N"
1,183,"Inhabilitabilidad por decisión de la autoridad","Albañilería",27/12/23,42,"0","N"
1,183,"Inhabilitabilidad por decisión de la autoridad","Calderas",27/12/23,96,"0","N"
